Id,Username,Date,Tweet,Emotion,Anger,Joy,Surprise,Fear,Disgust,Sadness,Trust,Anticipation,SadnessV,SadnessA,SadnessD,SadnessCount,AnticipationV,AnticipationA,AnticipationD,AnticipationCount,DisgustV,DisgustA,DisgustD,DisgustCount,SurpriseV,SurpriseA,SurpriseD,SupriseCount,AngerV,AngerA,AngerD,AngerCount,JoyV,JoyA,JoyD,JoyCount,FearV,FearA,FearD,FearCount,TrustV,TrustA,TrustD,TrustCount
1630,realDonaldTrump,18-Aug-18,.....Censorship is a very dangerous thing & absolutely impossible to police. If you are weeding out Fake News there is nothing so Fake as CNN & MSNBC & yet I do not ask that their sick behavior be removed. I get used to it and watch with a grain of salt or don t watch at all..,Joy,0.050414983,0.71145767,0.013929099,0.06402576,0.007970639,0.081180185,0.070370831,0.000650815,0.203666667,0.276666667,0.415666667,3,0.531,0.423,0.346,1,0.104,0.136,0.431,1,0.622,0.444,0.27,1,0,0,0,0,0.441888889,0.379888889,0.407666667,9,0.3122,0.4658,0.5112,5,0.514636364,0.470545455,0.395363636,11
1631,realDonaldTrump,18-Aug-18,Social Media is totally discriminating against Republican/Conservative voices. Speaking loudly and clearly for the Trump Administration we won t let that happen. They are closing down the opinions of many people on the RIGHT while at the same time doing nothing to others.......,Trust,0.028888352,0.02977805,0.014627458,0.127555281,0.04169644,0.029647168,0.726426184,0.001381081,0.541,0.667,0.755,1,0.604,0.609,0.288,1,0.16,0.462,0.783,1,0.5725,0.5835,0.5775,2,0,0,0,0,0.51475,0.44325,0.38125,4,0,0,0,0,0.52,0.488,0.456,5
1615,realDonaldTrump,19-Aug-18,Study the late Joseph McCarthy because we are now in period with Mueller and his gang that make Joseph McCarthy look like a baby! Rigged Witch Hunt!,Joy,0.111584798,0.572499931,0.13991192,0.056257695,0.037510566,0.012316642,0.053201757,0.016716689,0.245,0.315,0.358,1,0,0,0,0,0,0,0,0,0.7015,0.463,0.3865,2,0.217,0.629,0.85,1,0.5575,0.6015,0.3765,2,0.217,0.629,0.85,1,0.6295,0.53225,0.3815,4
1616,realDonaldTrump,19-Aug-18,Some members of the media are very Angry at the Fake Story in the New York Times. They actually called to complain and apologize - a big step forward. From the day I announced the Times has been Fake News and with their disgusting new Board Member it will only get worse!,Surprise,0.005606858,0.105152801,0.448193729,0.0934963,0.000558478,0.00233164,0.311407298,0.03325291,0.347,0.3745,0.53,2,0,0,0,0,0.031,0.245,0.796,1,0.7345,0.56175,0.41925,4,0.087,0.3025,0.739,2,0.611166667,0.478,0.433833333,6,0.0465,0.1965,0.6585,2,0.600125,0.518,0.45375,8
1617,realDonaldTrump,19-Aug-18,The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President when in fact it is just the opposite - & the two Fake reporters knew this. This is why the Fake News Media has become the Enemy of the People. So bad for America!,Fear,0.149991855,0.17995204,0.065255068,0.295326978,0.032992356,0.006513109,0.258308709,0.011659874,0.389,0.5385,0.5155,2,0,0,0,0,0.125,0.373,0.625,1,0.68,0.5445,0.468,2,0.125,0.373,0.625,1,0.46675,0.43825,0.4075,4,0.416333333,0.458333333,0.444333333,3,0.560285714,0.503,0.388857143,7
1618,realDonaldTrump,19-Aug-18,No Collusion and No Obstruction except by Crooked Hillary and the Democrats. All of the resignations and corruption yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan Comey McCabe Strzok lies to Congress or Crooked s Emails!,Fear,0.059741825,0.178402424,0.031868462,0.2880086,0.056538802,0.24529469,0.139380679,0.000764502,0,0,0,0,0,0,0,0,0.052,0.549,0.83,1,0,0,0,0,0,0,0,0,0.719,0.615,0.429,1,0,0,0,0,0.719,0.615,0.429,1
1619,realDonaldTrump,19-Aug-18,....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller & his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!,Fear,0.135093227,0.196758389,0.021670902,0.197765037,0.089380242,0.196209818,0.16185613,0.001266252,0.135,0.194,0.564,1,0,0,0,0,0.135,0.194,0.564,1,0.543333333,0.469,0.305666667,3,0.176,0.4115,0.707,2,0.596333333,0.479,0.3275,6,0.176,0.4115,0.707,2,0.643,0.52225,0.341875,8
1620,realDonaldTrump,19-Aug-18,The failing  wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel he must be a John Dean type RAT. But I allowed him and all others to testify - I didn t have to. I have nothing to hide......,Sadness,0.038429879,0.337385654,0.005882194,0.062846825,0.001567504,0.460815638,0.092805311,0.000266978,0.125,0.268,0.49,1,0.125,0.268,0.49,1,0,0,0,0,0.806,0.362,0.306,1,0.125,0.268,0.49,1,0.624,0.503285714,0.373714286,7,0.4275,0.4615,0.425,2,0.618,0.516714286,0.354,7
1602,realDonaldTrump,20-Aug-18,I am hearing so many great things about the Republican Party s California Gubernatorial Candidate John Cox. He is a very successful businessman who is tired of high Taxes & Crime. He will Make California Great Again & make you proud of your Great State again. Total Endorsement!,Trust,0.000309128,0.022236621,0.000951439,0.029581904,0.000380313,0.000142707,0.938716054,0.007681836,0,0,0,0,0.9275,0.9055,0.712,2,0,0,0,0,0.684,0.547,0.465,2,0,0,0,0,0.673875,0.61825,0.518875,8,0.3655,0.3715,0.5055,2,0.6728,0.6228,0.5081,10
1603,realDonaldTrump,20-Aug-18,Will be going to the Great State of West Virginia on Tuesday Night to campaign & do a Rally Speech for a hard working and spectacular person A.G. Patrick Morrisey who is running for the U.S. Senate. Patrick has great Energy & Stamina-I need his VOTE to MAGA. Total Endorsement!,Fear,0.028480433,0.077797309,0.018005442,0.577085733,0.017320221,0.006290247,0.238117069,0.036903545,0.602,0.823,0.73,1,0.947,0.887,0.74,1,0,0,0,0,0.7745,0.855,0.735,2,0,0,0,0,0.751,0.596,0.6085,4,0.51,0.2,0.574,1,0.622571429,0.590714286,0.546857143,7
1604,realDonaldTrump,20-Aug-18,Just watched former Intelligence Official Phillip Mudd become totally unglued and weird while debating wonderful  over Brennan s Security Clearance. Dennard destroyed him but Mudd is in no mental condition to have such a Clearance. Should be REVOKED?,Joy,0.008854281,0.397624463,0.103873491,0.1815743,0.008501479,0.129723534,0.147727445,0.022121005,0.268333333,0.327,0.540666667,3,0,0,0,0,0.26,0.402,0.66,1,0.663333333,0.608333333,0.601666667,3,0.2605,0.4365,0.593,2,0.619125,0.570625,0.506875,8,0.2655,0.4035,0.5825,2,0.677857143,0.606857143,0.482857143,7
1605,realDonaldTrump,20-Aug-18,.  is an extraordinary woman of great accomplishment & potential. She is running as a very popular Republican for the Congressional seat of my friend Darrell Issa-with his complete support. Diane is strong on crime loves our Military & Vets-has my total Endorsement!,Joy,0.010818091,0.474614769,0.015017485,0.224020898,0.00475593,0.003448147,0.221785665,0.045539003,0.7605,0.7615,0.35,2,0,0,0,0,0.88,0.731,0.676,1,0.8725,0.6545,0.588,2,0.071,0.63,0.943,1,0.698,0.5635,0.49225,8,0.471,0.4395,0.5985,2,0.72075,0.620125,0.478125,8
1607,realDonaldTrump,20-Aug-18,It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China. We can and must END THIS NOW! The Senate should pass the STOP ACT and firmly STOP this poison from killing our children and destroying our country. No more delay!,Fear,0.12817654,0.09059374,0.006597434,0.659858286,0.001442635,0.005890098,0.102854937,0.004586299,0.068,0.643,0.849,3,0,0,0,0,0.083,0.573,0.76,1,0.52775,0.5765,0.53475,4,0.068,0.643,0.849,3,0.6446,0.4938,0.4228,5,0.1785,0.57275,0.71775,4,0.67825,0.52675,0.4475,4
1608,realDonaldTrump,20-Aug-18,Bruce Ohr is at the center of FALSE ALLEGATIONS which led to a multi-million dollar investigation into what apparently didn t happen. Darrell Issa House Oversight. We can take out the word apparently.,Trust,0.032392927,0.280783713,0.107828192,0.173635647,0.011985493,0.013198925,0.33297196,0.047203135,0,0,0,0,0.531,0.82,0.592,1,0,0,0,0,0.7085,0.574,0.496,2,0,0,0,0,0.649333333,0.524666667,0.467333333,3,0,0,0,0,0.688,0.4818,0.403,5
1609,realDonaldTrump,20-Aug-18,Will Bruce Ohr whose family received big money for helping to create the phony dirty and discredited Dossier ever be fired from the Jeff Sessions Justice Department? A total joke!,Joy,0.060996778,0.674834371,0.02950293,0.031259291,0.012535457,0.061419263,0.110962816,0.018489111,0.771,0.714,0.286,1,0.844,0.827,0.608,1,0.134,0.186,0.526,2,0.586,0.607,0.562333333,3,0.4795,0.5145,0.6,2,0.6962,0.631,0.4712,5,0,0,0,0,0.811,0.71,0.421,5
1610,realDonaldTrump,20-Aug-18,Everybody wants to keep their Security Clearance it s worth great prestige and big dollars even board seats and that is why certain people are coming forward to protect Brennan. It certainly isn t because of the good job he did! He is a political hack.,Trust,0.034132808,0.098774083,0.058680847,0.109213836,0.009020523,0.006148524,0.681784689,0.002244709,0,0,0,0,0.727666667,0.473,0.346666667,3,0,0,0,0,0.781333333,0.615333333,0.452,3,0,0,0,0,0.815333333,0.661833333,0.446833333,6,0.5535,0.774,0.544,2,0.755125,0.70725,0.499875,8
1611,realDonaldTrump,20-Aug-18,I hope John Brennan the worst CIA Director in our country s history brings a lawsuit. It will then be very easy to get all of his records texts emails and documents to show not only the poor job he did but how he was involved with the Mueller Rigged Witch Hunt. He won t sue!,Trust,0.069706351,0.00456959,0.05921711,0.009417932,0.01113124,0.001236357,0.827060401,0.01766099,0.527666667,0.511333333,0.378,3,0.927,0.739,0.317,1,0,0,0,0,0.7745,0.5915,0.2935,2,0,0,0,0,0.626285714,0.617571429,0.409428571,7,0.305333333,0.309333333,0.424333333,3,0.614166667,0.541666667,0.391583333,12
1612,realDonaldTrump,20-Aug-18,Where s the Collusion? They made up a phony crime called Collusion and when there was no Collusion they say there was Obstruction (of a phony crime that never existed). If you FIGHT BACK or say anything bad about the Rigged Witch Hunt they scream Obstruction!,Fear,0.180444643,0.020265089,0.194033086,0.263959467,0.086619869,0.032076277,0.203182966,0.019418597,0.2605,0.357,0.5525,2,0,0,0,0,0.142666667,0.389666667,0.693333333,3,0.188,0.594,0.863,1,0.12475,0.44975,0.75575,4,0.4835,0.4115,0.395,2,0.1565,0.4835,0.744,2,0.4835,0.4115,0.395,2
1613,realDonaldTrump,20-Aug-18,....looking for trouble. They are enjoying ruining people s lives and REFUSE to look at the real corruption on the Democrat side - the lies the firings the deleted Emails and soooo much more! Mueller s Angry Dems are looking to impact the election. They are a National Disgrace!,Anger,0.511655629,0.016690889,0.011873599,0.130410388,0.085086398,0.009080118,0.23508057,0.000122387,0,0,0,0,0.908,0.759,0.759,1,0.052,0.549,0.83,1,0.5215,0.4475,0.344,2,0,0,0,0,0.6675,0.56725,0.469,4,0,0,0,0,0.643,0.627,0.545,6
1614,realDonaldTrump,20-Aug-18,Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the White House Councel only with my approval for purposes of transparency. Anybody needing that much time when they know there is no Russian Collusion is just someone....,Trust,0.123535044,0.022212749,0.027667515,0.011632804,0.068345875,0.079814516,0.661241353,0.005550174,0.4845,0.4105,0.4515,2,0.604,0.609,0.288,1,0,0,0,0,0.3825,0.377,0.424,2,0,0,0,0,0.4335,0.39375,0.43775,4,0,0,0,0,0.59675,0.52425,0.40525,4
1591,realDonaldTrump,21-Aug-18,Thank you West Virginia. I love you!,Surprise,9.38E-05,0.126431569,0.831061363,0.000819871,7.92E-05,0.003471794,0.033114739,0.00492769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.673,0.519,1,0,0,0,0,0,0,0,0
1593,realDonaldTrump,21-Aug-18,Just landed in West Virginia. Big crowd looking forward to seeing everyone soon! #MAGA,Anticipation,0.000300183,0.127933621,0.226300567,0.010190527,0.000140283,0.006202787,0.028146222,0.600785792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.673,0.519,1,0.35,0.731,0.827,1,0.35,0.731,0.827,1
1595,realDonaldTrump,21-Aug-18,To the incredible people of the Great State of Wyoming: Go VOTE TODAY for Foster Friess - He will be a fantastic Governor! Strong on Crime Borders & 2nd Amendment. Loves our Military & our Vets. He has my complete and total Endorsement!,Joy,0.000698824,0.463688523,0.025618365,0.160489559,0.000165909,0.004981402,0.339161873,0.005195552,0.7605,0.7615,0.35,2,0,0,0,0,0,0,0,0,0.604,0.5,0.4,1,0,0,0,0,0.774833333,0.7485,0.5,6,0,0,0,0,0.6986,0.6624,0.3496,5
1596,realDonaldTrump,21-Aug-18,Bill DeBlasio the high taxing Mayor of NYC just stole my campaign slogan: PROMISES MADE PROMISES KEPT! That s not at all nice. No imagination!,Trust,0.007831983,0.024292145,0.016099546,0.0465726,0.001597524,0.002056431,0.899888217,0.001661558,0.602,0.823,0.73,1,0,0,0,0,0,0,0,0,0.636,0.627,0.503333333,3,0,0,0,0,0.4095,0.499,0.635,2,0,0,0,0,0.51075,0.56625,0.5675,4
1597,realDonaldTrump,21-Aug-18,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,Joy,0.107628211,0.427163154,0.221392065,0.076165132,0.016889255,0.00879557,0.091814093,0.05015251,0,0,0,0,0,0,0,0,0,0,0,0,0.541,0.518333333,0.393333333,3,0,0,0,0,0.583375,0.557625,0.481875,8,0.6145,0.778,0.593,2,0.605,0.567,0.431875,8
1598,realDonaldTrump,21-Aug-18,I am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the Border into the United States ILLEGALLY! If there were no serious consequences our country would be overrun with people trying to get in and our system could not handle it!,Trust,0.048004426,0.3549546,0.045814574,0.02383757,0.001146445,0.008333888,0.501931965,0.015976537,0.4055,0.35775,0.462,4,0,0,0,0,0.122,0.185,0.612,1,0.544,0.385333333,0.344,3,0,0,0,0,0.5579,0.5651,0.491,10,0.506,0.580666667,0.502333333,3,0.583571429,0.534142857,0.408071429,14
1599,realDonaldTrump,21-Aug-18,Fake News of which there is soooo much (this time the very tired New Yorker) falsely reported that I was going to take the extraordinary step of denying Intelligence Briefings to President Obama. Never discussed or thought of!,Disgust,0.029736562,0.001226233,0.073365137,0.106191531,0.468205214,0.269339919,0.041746914,0.010188499,0,0,0,0,0.488,0.484,0.381666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0.337,0.354,0.428,3,0.062,0.148,0.521,1,0.45975,0.3525,0.45525,4
1600,realDonaldTrump,21-Aug-18,Even James Clapper has admonished John Brennan for having gone totally off the rails. Maybe Clapper is being nice to me so he doesn t lose his Security Clearance for lying to Congress!,Fear,0.02607144,0.162330896,0.023398887,0.507115483,0.136159107,0.025327582,0.117894337,0.001702233,0.2035,0.183,0.384,2,0,0,0,0,0.1615,0.2465,0.621,2,0.115,0.176,0.538,1,0.1615,0.2465,0.621,2,0.82,0.702,0.422,1,0.115,0.176,0.538,1,0.680666667,0.514,0.364666667,3
1601,realDonaldTrump,21-Aug-18,A Blue Wave means Crime and Open Borders. A Red Wave means Safety and Strength!,Joy,0.002001564,0.475840151,0.05548171,0.038420979,0.000420074,0.00307562,0.394791603,0.02996831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0.46,0.373,1,0,0,0,0,0.615,0.46,0.373,1
1577,realDonaldTrump,22-Aug-18,I have asked Secretary of State  to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. South African Government is now seizing land from white farmers.,Joy,4.93E-05,0.978901267,0.003889105,0.014064943,4.46E-05,0.000221346,0.002781948,4.75E-05,0.195,0.6365,0.6545,2,0.755,0.3585,0.25,2,0,0,0,0,0,0,0,0,0.08,0.696,0.959,1,0.625,0.5815,0.36925,4,0.08,0.696,0.959,1,0.625,0.5815,0.36925,4
1578,realDonaldTrump,22-Aug-18,The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is they forgot to campaign in numerous states!,Surprise,0.036108349,0.295274943,0.506328344,0.039493918,0.008411692,0.0745349,0.037056208,0.002791649,0.429666667,0.629666667,0.631,3,0.729,0.545,0.412,1,0,0,0,0,0.602,0.823,0.73,1,0,0,0,0,0.68875,0.5875,0.44175,4,0.3435,0.533,0.5815,2,0.664571429,0.625428571,0.465142857,7
1579,realDonaldTrump,22-Aug-18,I will be interviewed on  by  tomorrow from 6:00 A.M. to 9:00 A.M. Enjoy!,Joy,0.005116881,0.491306275,0.073575065,0.054149102,0.000253646,0.023742147,0.138471931,0.213384956,0,0,0,0,0.792,0.407,0.377,1,0,0,0,0,0,0,0,0,0,0,0,0,0.698,0.735,0.408,1,0,0,0,0,0.684,0.6445,0.324,2
1582,realDonaldTrump,22-Aug-18,Longest bull run in the history of the stock market congratulations America!,Joy,0.016025115,0.419206738,0.345681041,0.03269095,0.004852802,0.022639016,0.076250136,0.082654208,0.729,0.754,0.382,1,0,0,0,0,0,0,0,0,0.7405,0.6815,0.6975,2,0,0,0,0,0.6692,0.6134,0.5964,5,0,0,0,0,0.629,0.6155,0.57225,4
1585,realDonaldTrump,22-Aug-18,Everyone in the path of #HurricaneLane please prepare yourselves heed the advice of State and local officials and follow  for updates. Be safe!,Trust,0.000190602,0.046793208,0.011965193,0.051590599,0.000175384,0.001115082,0.842621207,0.045548737,0,0,0,0,0.656,0.603,0.542,1,0,0,0,0,0.623,0.4365,0.257,2,0,0,0,0,0.75,0.569,0.49,1,0,0,0,0,0.6722,0.546,0.3842,5
1586,realDonaldTrump,22-Aug-18,Thank you to Democrat Assemblyman Dov Hikind of New York for your very gracious remarks on  for our deporting a longtime resident Nazi back to Germany! Others worked on this for decades.,Anticipation,0.040751453,0.081452638,0.008084694,0.053283062,0.023029687,0.003757214,0.072435491,0.717205763,0,0,0,0,0.362,0.546,0.442,1,0,0,0,0,0,0,0,0,0,0,0,0,0.287333333,0.343333333,0.438666667,3,0.062,0.148,0.521,1,0.062,0.148,0.521,1
1587,realDonaldTrump,22-Aug-18,Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime. President Obama had a big campaign finance violation and it was easily settled!,Joy,0.021761708,0.371444792,0.296850622,0.162694812,0.020747401,0.005207156,0.052158859,0.069134645,0.273333333,0.529333333,0.797333333,3,0,0,0,0,0,0,0,0,0.4904,0.5984,0.5706,5,0.109,0.3825,0.831,2,0.52,0.404,0.2,1,0.381666667,0.353666667,0.589,3,0.588,0.55925,0.433375,8
1588,realDonaldTrump,22-Aug-18,A large number of counts ten could not even be decided in the Paul Manafort case. Witch Hunt!,Trust,0.053491119,0.13930805,0.194537371,0.190918356,0.024111429,0.041968327,0.314025342,0.041640002,0,0,0,0,0,0,0,0,0,0,0,0,0.48325,0.45525,0.2835,4,0,0,0,0,0.633,0.571,0.4125,2,0.406,0.471,0.231,1,0.551166667,0.5185,0.323166667,6
