username,date,text ,sentimentvalue,catergory
realDonaldTrump,8/16/2018 16:37,The FBI received documents from Bruce Ohr (of the Justice Department & whose wife Nelly worked for Fusion GPS). Disgraced and fired FBI Agent Peter Strzok. This is too crazy to be believed! The Rigged Witch Hunt has zero credibility. ,-0.75,negative
realDonaldTrump,8/16/2018 16:30,Turkey has taken advantage of the United States for many years. They are now holding our wonderful Christian Pastor who I must now ask to represent our Country as a great patriot hostage. We will pay nothing for the release of an innocent man but we are cutting back on Turkey! ,0.314285714,positive
realDonaldTrump,8/16/2018 11:55,Thank you for the kind words Omarosa! ,0.75,positive
realDonaldTrump,8/16/2018 11:43,Great  meeting today at the  ! ,1,positive
realDonaldTrump,8/16/2018 8:36,The Queen of Soul Aretha Franklin is dead. She was a great woman with a wonderful gift from God her voice. She will be missed! ,0.533333333,positive
realDonaldTrump,8/16/2018 7:10,There is nothing that I would want more for our Country than true FREEDOM OF THE PRESS. The fact is that the Press is FREE to write and say anything it wants but much of what it says is FAKE NEWS pushing a political agenda or just plain trying to hurt people. HONESTY WINS! ,0.145634921,positive
realDonaldTrump,8/16/2018 7:00,The Boston Globe which was sold to the the Failing New York Times for 1.3 BILLION DOLLARS (plus 800 million dollars in losses & investment) or 2.1 BILLION DOLLARS was then sold by the Times for 1 DOLLAR. Now the Globe is in COLLUSION with other papers on free press. PROVE IT! ,0.170454545,positive
realDonaldTrump,8/16/2018 5:50,THE FAKE NEWS MEDIA IS THE OPPOSITION PARTY. It is very bad for our Great Country....BUT WE ARE WINNING! ,0.00375,positive
realDonaldTrump,8/16/2018 5:43,Our Economy is doing better than ever. Money is pouring into our cherished DOLLAR like rarely before companies earnings are higher than ever inflation is low & business optimism is higher than it has ever been. For the first time in many decades we are protecting our workers! ,0.310714286,positive
realDonaldTrump,8/15/2018 19:40,I d strip the whole bunch of them. They re all corrupt. They ve all abused their power. They ve all betrayed the American people with a political agenda. They tried to steal and influence an election in the United States.  ,-0.075,negative
realDonaldTrump,8/15/2018 19:31,Mark Levin When they had power they didn t stop the Russians the Chinese the North Koreans they funded the Iranians & are responsible for the greatest scandal in American history by interfering with our election & trying to undermine the Trump Campaign and Trump Presidency. ,0.3,positive
realDonaldTrump,8/15/2018 19:02,WE RE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT. Can you believe this is the Governor of the Highest Taxed State in the U.S. Andrew Cuomo having a total meltdown! ,0.533333333,positive
realDonaldTrump,8/15/2018 18:14,Hillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were going to frame Donald Trump concerning the Rigged Witch Hunt. JOE DIGENOVA former U.S. Attorney. ,-0.133333333,negative
realDonaldTrump,8/15/2018 18:00,John Brennan is a stain on the Country we deserve better than this. Former Secret Service Agent and author of new book Spygate the Attempted Sabotage of Donald J. Trump Dan Bongino. Thank you Dan and good luck with the book! ,0.222272727,positive
realDonaldTrump,8/15/2018 11:34,Chuck Schumer I agree! ,0,neutral
realDonaldTrump,8/15/2018 8:04,Our Country was built on Tariffs and Tariffs are now leading us to great new Trade Deals - as opposed to the horrible and unfair Trade Deals that I inherited as your President. Other Countries should not be allowed to come in and steal the wealth of our great U.S.A. No longer! ,0.051893939,positive
realDonaldTrump,8/15/2018 7:57,Happy Birthday to the leader of the Democrat Party Maxine Waters! ,1,positive
realDonaldTrump,8/15/2018 7:15,The action (the Strzok firing) was a decisive step in the right direction in correcting the wrongs committed by what has been described as Comey s skinny inner circle. Chris Swecker former FBI Assistant Director. ,0.096428571,positive
realDonaldTrump,8/15/2018 7:08,The Rigged Russian Witch Hunt goes on and on as the originators and founders of this scam continue to be fired and demoted for their corrupt and illegal activity. All credibility is gone from this terrible Hoax and much more will be lost as it proceeds. No Collusion! ,-0.275,negative
realDonaldTrump,8/15/2018 6:51,My friend and very early supporter Kris Kobach won the Republican Nomination for Governor of Kansas last night in a tough race against a very fine opponent. Kris will win in November and be a great Governor. He has my complete and total Endorsement! ,0.247847222,positive
realDonaldTrump,8/15/2018 6:39,It is about time that Connecticut had a real and talented Governor. Bob Stefanowski is the person needed to do the job. Tough on crime Bob is also a big cutter of Taxes. He will win in November and make a Great Governor a major difference maker. Bob has my total Endorsement! ,0.271701389,positive
realDonaldTrump,8/15/2018 6:31,.  won big last night in Minnesota. A big star in Hockey he will be an even bigger star in politics. It all begins with a win in November. Pete has my complete and total Endorsement! ,0.128571429,positive
realDonaldTrump,8/15/2018 6:18,People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who entered the U.S. legally. Chuck Schumer in 2009 before he went left and haywire!  ,-0.16,negative
realDonaldTrump,8/15/2018 6:14,Congratulations to Bryan Steil on a wonderful win last night. You will be replacing a great guy in Paul Ryan and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement! ,0.5,positive
realDonaldTrump,8/15/2018 6:12,Jeff Johnson of Minnesota had a big night in winning the Republican nomination for Governor against a very strong and well known opponent! Thanks for all of the support you showed me. You have my complete and total Endorsement. You will win in November! ,0.357738095,positive
realDonaldTrump,8/15/2018 6:07,Scott Walker is very special and will have another great win in November. He has done a fantastic job as Governor of Wisconsin and will always have my full support and Endorsement! ,0.580357143,positive
realDonaldTrump,8/15/2018 5:54,Congratulations to Leah Vukmir of Wisconsin on your great win last night. You beat a very tough and good competitor and will make a fantastic Senator after winning in November against someone who has done very little. You have my complete and total Endorsement! ,0.255069444,positive
realDonaldTrump,8/15/2018 5:30,Great Republican election results last night. So far we have the team we want. 8 for 9 in Special Elections. Red Wave! ,0.251428571,positive
realDonaldTrump,8/14/2018 11:21,Hope and Change in an Alabama Coal Mine ,0,neutral
realDonaldTrump,8/14/2018 6:15,Lou Dobbs: This cannot go forward...this Special Counsel with all of his conflicts with his 17 Angry Democrats without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated. Thank you Lou so true! ,0.098214286,positive
realDonaldTrump,8/14/2018 6:10,Strzok started the illegal Rigged Witch Hunt - why isn t this so-called probe ended immediately? Why aren t these angry and conflicted Democrats instead looking at Crooked Hillary? ,-0.333333333,negative
realDonaldTrump,8/14/2018 6:01,Fired FBI Agent Peter Strzok is a fraud as is the rigged investigation he started. There was no Collusion or Obstruction with Russia and everybody including the Democrats know it. The only Collusion and Obstruction was by Crooked Hillary the Democrats and the DNC! ,0,neutral
realDonaldTrump,8/14/2018 5:06,They were all in on it clear Hillary Clinton and FRAME Donald Trump for things he didn t do. Gregg Jarrett on  If we had a real Attorney General this Witch Hunt would never have been started! Looking at the wrong people. ,-0.034375,negative
realDonaldTrump,8/14/2018 4:55,Bruce Ohr of the Justice Department (can you believe he is still there) is accused of helping disgraced Christopher Steele find dirt on Trump. Ohr s wife Nelly was in on the act big time - worked for Fusion GPS on Fake Dossier.  ,-0.25,negative
realDonaldTrump,8/14/2018 4:42,Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength! ,-0.75,negative
realDonaldTrump,8/14/2018 4:31,When you give a crazed crying lowlife a break and give her a job at the White House I guess it just didn t work out. Good work by General Kelly for quickly firing that dog! ,0.193333333,positive
realDonaldTrump,8/14/2018 4:13,....should be shut down. The Strzok firing shows that the fundamental underpinnings of the investigation were corrupt. It should be shut down by the courts or by honest prosecutors. Thank you Judicial Watch I couldn t have said it better myself! ,0.082777778,positive
realDonaldTrump,8/14/2018 4:07,....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead Mueller is pretending nothing went wrong. He used Strzok he used the Clinton DNC Dossier...the whole thing.... ,-0.3,negative
realDonaldTrump,8/14/2018 3:59,Tom Fitton of Judicial Watch: The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok & his colleagues at the top levels of the FBI. We know this... ,0.352380952,positive
